id, label
357, 3
358, 38
359, 45
360, 48
361, 0
362, 0
363, 42
364, 4
365, 19
366, 48
367, 21
368, 34
369, 43
370, 25
371, 38
372, 36
373, 4
374, 9
375, 39
376, 43
377, 48
378, 8
379, 9
380, 30
381, 19
382, 15
383, 24
384, 2
385, 10
386, 36
387, 44
388, 36
389, 24
390, 27
391, 27
392, 39
393, 1
394, 26
395, 21
396, 7
397, 37
398, 17
399, 16
400, 46
401, 41
402, 33
403, 15
404, 23
405, 24
406, 15
407, 36
408, 14
409, 24
410, 45
411, 19
412, 31
413, 30
414, 41
415, 0
416, 30
417, 21
418, 21
419, 14
420, 10
421, 36
422, 44
423, 34
424, 3
425, 1
426, 22
427, 10
428, 43
429, 20
430, 18
431, 37
432, 37
433, 5
434, 39
435, 23
436, 27
437, 15
438, 6
439, 44
440, 25
441, 6
442, 16
443, 36
444, 39
445, 20
446, 22
447, 14
448, 28
449, 8
450, 12
451, 7
452, 13
453, 22
454, 2
455, 38
456, 18
457, 42
458, 40
459, 11
460, 39
461, 44
462, 7
463, 39
464, 32
465, 21
466, 5
467, 38
468, 34
469, 28
470, 29
471, 25
472, 13
473, 11
474, 30
475, 13
476, 31
477, 15
478, 21
479, 28
480, 35
481, 2
482, 21
483, 17
484, 5
485, 14
486, 12
487, 46
488, 17
489, 19
490, 27
491, 9
492, 6
493, 36
494, 31
495, 33
496, 1
497, 45
498, 41
499, 43
500, 19
501, 39
502, 0
503, 0
504, 21
505, 49
506, 42
507, 27
508, 14
509, 9
510, 8
511, 23
512, 21
513, 47
514, 45
515, 13
516, 34
517, 27
518, 47
519, 43
520, 19
521, 42
522, 41
523, 21
524, 17
525, 39
526, 16
527, 11
528, 32
529, 48
530, 27
531, 34
532, 30
533, 41
534, 13
535, 38
536, 20
537, 35
538, 2
539, 22
540, 5
541, 44
542, 38
543, 36
544, 47
545, 31
546, 29
547, 41
548, 32
549, 36
550, 14
551, 31
552, 1
553, 20
554, 6
555, 45
556, 6
557, 33
558, 29
559, 46
560, 44
561, 35
562, 37
563, 43
564, 47
565, 48
566, 48
567, 37
568, 40
569, 5
570, 39
571, 0
572, 40
573, 26
574, 19
575, 5
576, 48
577, 5
578, 12
579, 16
580, 45
581, 33
582, 49
583, 28
584, 15
585, 13
586, 27
587, 10
588, 21
589, 34
590, 31
591, 29
592, 12
593, 40
594, 33
595, 41
596, 13
597, 30
598, 43
599, 38
600, 8
601, 17
602, 25
603, 48
604, 17
605, 26
606, 42
607, 31
608, 7
609, 3
610, 47
611, 8
612, 8
613, 48
614, 43
615, 33
616, 38
617, 43
618, 31
619, 28
620, 21
621, 0
622, 15
623, 10
624, 33
625, 49
626, 18
627, 28
628, 29
629, 40
630, 46
631, 47
632, 1
633, 16
634, 46
635, 47
636, 23
637, 40
638, 17
639, 29
640, 44
641, 38
642, 48
643, 30
644, 13
645, 21
646, 19
647, 0
648, 24
649, 42
650, 43
651, 23
652, 24
653, 26
654, 35
655, 10
656, 49
657, 23
658, 31
659, 33
660, 3
661, 27
662, 26
663, 29
664, 19
665, 3
666, 25
667, 45
668, 24
669, 5
670, 42
671, 15
672, 13
673, 37
674, 48
675, 13
676, 23
677, 28
678, 10
679, 45
680, 45
681, 19
682, 24
683, 2
684, 24
685, 17
686, 16
687, 10
688, 3
689, 22
690, 43
691, 41
692, 4
693, 33
694, 48
695, 19
696, 5
697, 20
698, 37
699, 46
700, 5
701, 0
702, 32
703, 19
704, 5
705, 25
706, 17
707, 32
708, 43
709, 14
710, 19
711, 45
712, 5
713, 9
714, 3
715, 0
716, 10
717, 5
718, 39
719, 40
720, 13
721, 9
722, 40
723, 26
724, 31
725, 44
726, 0
727, 20
728, 25
729, 11
730, 36
731, 32
732, 37
733, 12
734, 6
735, 9
736, 17
737, 48
738, 41
739, 13
740, 6
741, 33
742, 2
743, 37
744, 34
745, 0
746, 44
747, 9
748, 10
749, 10
750, 6
751, 45
752, 24
753, 5
754, 33
755, 0
756, 19
757, 22
758, 31
759, 18
760, 5
761, 41
762, 32
763, 14
764, 30
765, 9
766, 22
767, 41
768, 46
769, 43
770, 37
771, 14
772, 28
773, 27
774, 4
775, 46
776, 5
777, 7
778, 49
779, 14
780, 21
781, 28
782, 18
783, 0
784, 26
785, 30
786, 24
787, 44
788, 46
789, 16
790, 47
791, 7
792, 5
793, 32
794, 7
795, 35
796, 34
797, 2
798, 48
799, 5
800, 3
801, 38
802, 45
803, 29
804, 3
805, 49
806, 4
807, 17
808, 4
809, 28
810, 36
811, 40
812, 46
813, 28
814, 24
815, 38
816, 41
817, 8
818, 40
819, 35
820, 25
821, 26
822, 38
823, 6
824, 0
825, 0
826, 38
827, 24
828, 9
829, 9
830, 37
831, 5
832, 32
833, 26
834, 17
835, 11
836, 18
837, 21
838, 37
839, 11
840, 44
841, 3
842, 31
843, 49
844, 2
845, 26
846, 11
847, 44
848, 20
849, 22
850, 3
851, 0
852, 30
853, 39
854, 6
855, 15
856, 29
857, 41
858, 7
859, 9
860, 42
861, 35
862, 41
863, 16
864, 27
865, 30
866, 10
867, 28
868, 2
869, 15
870, 45
871, 45
872, 27
873, 25
874, 35
875, 27
876, 19
877, 26
878, 44
879, 42
880, 23
881, 40
882, 1
883, 27
884, 26
885, 25
886, 13
887, 1
888, 4
889, 16
890, 23
891, 8
892, 9
893, 35
894, 14
895, 7
896, 30
897, 11
898, 28
899, 20
900, 22
901, 38
902, 28
903, 17
904, 1
905, 19
906, 23
907, 35
908, 43
909, 48
910, 3
911, 5
912, 49
913, 26
914, 24
915, 25
916, 43
917, 43
918, 22
919, 21
920, 0
921, 18
922, 42
923, 22
924, 32
925, 33
926, 16
927, 13
928, 35
929, 19
930, 25
931, 16
932, 7
933, 17
934, 48
935, 16
936, 48
937, 26
938, 14
939, 33
940, 5
941, 47
942, 15
943, 5
944, 2
945, 31
946, 32
947, 41
948, 41
949, 48
950, 25
951, 28
952, 22
953, 48
954, 18
955, 29
956, 48
957, 29
958, 23
959, 32
960, 8
961, 2
962, 32
963, 44
964, 24
965, 0
966, 9
967, 20
968, 4
969, 10
970, 19
971, 7
972, 47
973, 17
974, 20
975, 48
976, 36
977, 28
978, 14
979, 44
980, 34
981, 46
982, 7
983, 25
984, 45
985, 31
986, 7
987, 34
988, 5
989, 44
990, 19
991, 9
992, 26
993, 44
994, 34
995, 42
996, 44
997, 38
998, 37
999, 13
1000, 31
1001, 15
1002, 42
1003, 47
1004, 37
1005, 29
1006, 0
1007, 47
1008, 39
1009, 13
1010, 14
1011, 14
1012, 46
1013, 33
1014, 41
1015, 32
1016, 43
1017, 21
1018, 46
1019, 43
1020, 24
1021, 46
1022, 41
1023, 23
1024, 22
1025, 33
1026, 2
1027, 47
1028, 25
1029, 47
1030, 0
1031, 42
1032, 26
1033, 39
1034, 24
1035, 29
1036, 17
1037, 15
1038, 11
1039, 4
1040, 28
1041, 6
1042, 18
1043, 12
1044, 8
1045, 7
1046, 21
1047, 3
1048, 25
1049, 17
1050, 31
1051, 18
1052, 10
1053, 47
1054, 23
1055, 26
1056, 10
1057, 30
1058, 26
1059, 26
1060, 6
1061, 12
1062, 17
1063, 48
1064, 21
1065, 14
1066, 6
1067, 40
1068, 5
1069, 37
1070, 1
1071, 18
1072, 11
1073, 30
1074, 35
1075, 27
1076, 6
1077, 22
1078, 22
1079, 12
1080, 3
1081, 43
1082, 45
1083, 6
1084, 39
1085, 2
1086, 48
1087, 31
1088, 27
1089, 42
1090, 38
1091, 3
1092, 23
1093, 8
1094, 15
1095, 46
1096, 48
1097, 2
1098, 39
1099, 44
1100, 15
1101, 8
1102, 19
1103, 15
1104, 6
1105, 15
1106, 31
1107, 0
1108, 21
1109, 10
1110, 13
1111, 36
1112, 13
1113, 46
1114, 28
1115, 19
1116, 19
1117, 32
1118, 9
1119, 40
1120, 5
1121, 48
1122, 35
1123, 49
1124, 41
1125, 20
1126, 48
1127, 17
1128, 28
1129, 29
1130, 47
1131, 0
1132, 0
1133, 22
1134, 40
1135, 3
1136, 13
1137, 44
1138, 10
1139, 34
1140, 16
1141, 45
1142, 6
1143, 29
1144, 42
1145, 5
1146, 14
1147, 16
1148, 32
1149, 23
1150, 16
1151, 32
1152, 30
1153, 26
1154, 12
1155, 13
1156, 32
1157, 28
1158, 12
1159, 42
1160, 23
1161, 49
1162, 6
1163, 43
1164, 43
1165, 30
1166, 4
1167, 5
1168, 1
1169, 16
1170, 7
1171, 42
1172, 9
1173, 0
1174, 38
1175, 13
1176, 42
1177, 22
1178, 6
1179, 44
1180, 48
1181, 11
1182, 38
1183, 23
1184, 0
1185, 21
1186, 16
1187, 18
1188, 25
1189, 20
1190, 9
1191, 38
1192, 26
1193, 3
1194, 6
1195, 8
1196, 47
1197, 0
1198, 33
1199, 8
1200, 31
1201, 15
1202, 32
1203, 22
1204, 21
1205, 49
1206, 22
1207, 0
1208, 47
1209, 35
1210, 25
1211, 18
1212, 8
1213, 47
1214, 42
1215, 2
1216, 41
1217, 44
1218, 48
1219, 48
1220, 18
1221, 28
1222, 25
1223, 6
1224, 34
1225, 46
1226, 48
1227, 28
1228, 27
1229, 44
1230, 38
1231, 25
1232, 36
1233, 35
1234, 13
1235, 19
1236, 46
1237, 6
1238, 31
1239, 7
1240, 48
1241, 3
1242, 45
1243, 14
1244, 12
1245, 40
1246, 27
1247, 8
1248, 15
1249, 1
1250, 22
1251, 3
1252, 24
1253, 41
1254, 11
1255, 28
1256, 8
1257, 2
1258, 38
1259, 21
1260, 37
1261, 27
1262, 19
1263, 43
1264, 20
1265, 10
1266, 8
1267, 49
1268, 11
1269, 23
1270, 33
1271, 38
1272, 46
1273, 44
1274, 35
1275, 14
1276, 29
1277, 36
1278, 39
1279, 0
1280, 46
1281, 23
1282, 8
1283, 7
1284, 1
1285, 15
1286, 22
1287, 23
1288, 19
1289, 10
1290, 23
1291, 6
1292, 36
1293, 9
1294, 43
1295, 32
1296, 30
1297, 39
1298, 46
1299, 14
1300, 5
1301, 11
1302, 16
1303, 3
1304, 42
1305, 20
1306, 0
1307, 27
1308, 28
1309, 3
1310, 10
1311, 11
1312, 34
1313, 21
1314, 4
1315, 45
1316, 37
1317, 19
1318, 42
1319, 23
1320, 12
1321, 5
1322, 4
1323, 32
1324, 12
1325, 30
1326, 42
1327, 21
1328, 38
1329, 43
1330, 25
1331, 3
1332, 18
1333, 13
1334, 2
1335, 4
1336, 34
1337, 4
1338, 35
1339, 29
1340, 8
1341, 6
1342, 8
1343, 25
1344, 29
1345, 23
1346, 15
1347, 29
1348, 30
1349, 3
1350, 6
1351, 17
1352, 39
1353, 22
1354, 17
1355, 39
1356, 21
1357, 18
1358, 46
1359, 29
1360, 8
1361, 19
1362, 10
1363, 21
1364, 34
1365, 9
1366, 43
1367, 35
1368, 19
1369, 19
1370, 6
1371, 26
1372, 24
1373, 35
1374, 49
1375, 30
1376, 30
1377, 17
1378, 38
1379, 20
1380, 21
1381, 7
1382, 12
1383, 42
1384, 25
1385, 48
1386, 36
1387, 41
1388, 47
1389, 7
1390, 24
1391, 23
1392, 30
1393, 4
1394, 46
1395, 4
1396, 19
1397, 24
1398, 37
1399, 33
1400, 19
1401, 19
1402, 36
1403, 20
1404, 48
1405, 9
1406, 31
1407, 7
1408, 13
1409, 5
1410, 9
1411, 44
1412, 7
1413, 22
1414, 14
1415, 48
1416, 41
1417, 33
1418, 9
1419, 31
1420, 30
1421, 17
1422, 14
1423, 16
1424, 43
1425, 20
1426, 0
1427, 13
1428, 17
1429, 15
1430, 20
1431, 22
1432, 4
1433, 31
1434, 4
1435, 42
1436, 47
1437, 49
1438, 38
1439, 0
1440, 11
1441, 10
1442, 40
1443, 4
1444, 6
1445, 27
1446, 11
1447, 5
1448, 42
1449, 30
1450, 3
1451, 45
1452, 2
1453, 1
1454, 16
1455, 17
1456, 21
1457, 22
1458, 39
1459, 41
1460, 44
1461, 4
1462, 21
1463, 23
1464, 44
1465, 19
1466, 14
1467, 36
1468, 11
1469, 21
1470, 16
1471, 17
1472, 8
1473, 23
1474, 42
1475, 3
1476, 32
1477, 12
1478, 13
1479, 44
1480, 43
1481, 8
1482, 23
1483, 18
1484, 23
1485, 25
1486, 19
1487, 23
1488, 19
1489, 45
1490, 9
1491, 10
1492, 44
1493, 24
1494, 25
1495, 11
1496, 21
1497, 13
1498, 46
1499, 23
1500, 26
1501, 22
1502, 12
1503, 47
1504, 20
1505, 0
1506, 41
1507, 12
1508, 30
1509, 15
1510, 10
1511, 43
1512, 23
1513, 7
1514, 11
1515, 13
1516, 23
1517, 23
1518, 35
1519, 8
1520, 25
1521, 6
1522, 20
1523, 11
1524, 28
1525, 6
1526, 19
1527, 18
1528, 37
1529, 27
1530, 3
1531, 44
1532, 40
1533, 45
1534, 43
1535, 45
1536, 34
1537, 20
1538, 19
1539, 27
1540, 15
1541, 26
1542, 44
1543, 36
1544, 7
1545, 37
1546, 38
1547, 15
1548, 43
1549, 25
1550, 35
1551, 1
1552, 14
1553, 9
1554, 27
1555, 44
1556, 11
1557, 35
1558, 9
1559, 26
1560, 30
1561, 3
1562, 0
1563, 18
1564, 20
1565, 33
1566, 2
1567, 4
1568, 44
1569, 30
1570, 26
1571, 9
1572, 13
1573, 35
1574, 48
1575, 14
1576, 21
1577, 21
1578, 32
1579, 25
1580, 22
1581, 44
1582, 48
1583, 27
1584, 12
1585, 43
1586, 35
1587, 32
1588, 14
1589, 31
1590, 24
1591, 22
1592, 31
1593, 11
1594, 37
1595, 31
1596, 16
1597, 34
1598, 27
1599, 6
1600, 18
1601, 34
1602, 25
1603, 30
1604, 37
1605, 39
1606, 9
1607, 37
1608, 6
1609, 26
1610, 25
1611, 16
1612, 13
1613, 24
1614, 43
1615, 32
1616, 20
1617, 32
1618, 46
1619, 13
1620, 41
1621, 25
1622, 21
1623, 40
1624, 23
1625, 21
1626, 40
1627, 35
1628, 35
1629, 20
1630, 13
1631, 40
1632, 19
1633, 33
1634, 43
1635, 21
1636, 43
1637, 7
1638, 38
1639, 41
1640, 29
1641, 44
1642, 28
1643, 38
1644, 24
1645, 17
1646, 24
1647, 49
1648, 23
1649, 25
1650, 41
1651, 34
1652, 41
1653, 33
1654, 43
1655, 36
1656, 7
1657, 17
1658, 20
1659, 41
1660, 3
1661, 0
1662, 5
1663, 24
1664, 27
1665, 18
1666, 2
1667, 15
1668, 33
1669, 44
1670, 20
1671, 25
1672, 49
1673, 25
1674, 32
1675, 22
1676, 37
1677, 49
1678, 3
1679, 0
1680, 7
1681, 33
1682, 20
1683, 8
1684, 0
1685, 4
1686, 6
1687, 7
1688, 20
1689, 28
1690, 16
1691, 39
1692, 18
1693, 31
1694, 30
1695, 22
1696, 7
1697, 49
1698, 22
1699, 14
1700, 37
1701, 4
1702, 16
1703, 3
1704, 10
1705, 22
1706, 29
1707, 36
1708, 44
1709, 40
1710, 46
1711, 37
1712, 5
1713, 3
1714, 45
1715, 1
1716, 42
1717, 26
1718, 8
1719, 5
1720, 48
1721, 22
1722, 14
1723, 28
1724, 31
1725, 44
1726, 2
1727, 37
1728, 30
1729, 37
1730, 19
1731, 40
1732, 23
1733, 36
1734, 46
1735, 10
1736, 15
1737, 25
1738, 44
1739, 35
1740, 44
1741, 14
1742, 19
1743, 19
1744, 29
1745, 34
1746, 44
1747, 34
1748, 32
1749, 7
1750, 14
1751, 31
1752, 41
1753, 13
1754, 17
1755, 22
1756, 31
1757, 21
1758, 0
1759, 14
1760, 21
1761, 6
1762, 2
1763, 31
1764, 2
1765, 2
1766, 46
1767, 35
1768, 44
1769, 40
1770, 38
1771, 44
1772, 27
1773, 10
1774, 17
1775, 22
1776, 41
1777, 6
1778, 22
1779, 5
1780, 24
1781, 22
1782, 38
1783, 14
1784, 13
1785, 30
1786, 23
1787, 16
1788, 43
1789, 49
1790, 42
1791, 11
1792, 11
1793, 28
1794, 2
1795, 20
1796, 16
1797, 38
1798, 0
1799, 20
1800, 9
1801, 8
1802, 9
1803, 32
1804, 19
1805, 16
1806, 1
1807, 19
1808, 21
1809, 17
1810, 45
1811, 15
1812, 20
1813, 33
1814, 31
1815, 36
1816, 49
1817, 25
1818, 7
1819, 0
1820, 30
1821, 47
1822, 28
1823, 18
1824, 10
1825, 44
1826, 40
1827, 12
1828, 41
1829, 1
1830, 25
1831, 15
1832, 6
1833, 8
1834, 4
1835, 6
1836, 46
1837, 34
1838, 5
1839, 43
1840, 42
1841, 16
1842, 30
1843, 34
1844, 33
1845, 32
1846, 9
1847, 47
1848, 41
1849, 15
1850, 46
1851, 41
1852, 49
1853, 20
1854, 2
1855, 31
1856, 21
1857, 12
1858, 26
1859, 41
1860, 0
1861, 1
1862, 1
1863, 36
1864, 43
1865, 15
1866, 47
1867, 45
1868, 0
1869, 23
1870, 1
1871, 0
1872, 34
1873, 3
1874, 2
1875, 1
1876, 43
1877, 31
1878, 32
1879, 20
1880, 7
1881, 41
1882, 44
1883, 35
1884, 10
1885, 31
1886, 29
1887, 35
1888, 20
1889, 19
1890, 39
1891, 29
1892, 11
1893, 16
1894, 19
1895, 8
1896, 5
1897, 9
1898, 5
1899, 35
1900, 17
1901, 30
1902, 10
1903, 9
1904, 11
1905, 39
1906, 6
1907, 22
1908, 10
1909, 23
1910, 28
1911, 6
1912, 37
1913, 38
1914, 49
1915, 28
1916, 18
1917, 8
1918, 45
1919, 13
1920, 33
1921, 3
1922, 23
1923, 1
1924, 45
1925, 18
1926, 7
1927, 49
1928, 18
1929, 8
1930, 19
1931, 12
1932, 15
1933, 11
1934, 9
1935, 9
1936, 43
1937, 16
1938, 37
1939, 43
1940, 17
1941, 36
1942, 43
1943, 18
1944, 18
1945, 48
1946, 35
1947, 28
1948, 47
1949, 25
1950, 34
1951, 30
1952, 1
1953, 23
1954, 1
1955, 9
1956, 18
1957, 48
1958, 43
1959, 13
1960, 36
1961, 14
1962, 39
1963, 21
1964, 11
1965, 13
1966, 5
1967, 2
1968, 23
1969, 20
1970, 24
1971, 13
1972, 47
1973, 35
1974, 5
1975, 18
1976, 21
1977, 11
1978, 19
1979, 1
1980, 37
1981, 33
1982, 5
1983, 21
1984, 36
1985, 22
1986, 6
1987, 11
1988, 32
1989, 31
1990, 11
1991, 28
1992, 33
1993, 11
1994, 49
1995, 42
1996, 48
1997, 35
1998, 8
1999, 0
2000, 7
2001, 47
2002, 9
2003, 21
2004, 23
2005, 22
2006, 6
2007, 20
2008, 47
2009, 5
2010, 46
2011, 8
2012, 8
2013, 24
2014, 8
2015, 10
2016, 19
2017, 6
2018, 33
2019, 32
2020, 32
2021, 0
2022, 26
2023, 18
2024, 0
2025, 1
2026, 46
2027, 8
2028, 14
2029, 25
2030, 12
2031, 48
2032, 41
2033, 3
2034, 27
2035, 47
2036, 37
2037, 10
2038, 15
2039, 26
2040, 45
2041, 25
2042, 30
2043, 40
2044, 21
2045, 44
2046, 7
2047, 18
2048, 3
2049, 43
2050, 5
2051, 19
2052, 22
2053, 25
2054, 45
2055, 37
2056, 25
2057, 9
2058, 33
2059, 43
2060, 0
2061, 16
2062, 34
2063, 11
2064, 19
2065, 15
2066, 21
2067, 31
2068, 8
2069, 22
2070, 17
2071, 41
2072, 23
2073, 33
2074, 13
2075, 19
2076, 22
2077, 5
2078, 37
2079, 37
2080, 6
2081, 45
2082, 26
2083, 44
2084, 48
2085, 20
2086, 27
2087, 11
2088, 36
2089, 48
2090, 11
2091, 47
2092, 41
2093, 11
2094, 34
2095, 27
2096, 0
2097, 35
2098, 18
2099, 15
2100, 42
2101, 3
2102, 13
2103, 34
2104, 19
2105, 37
2106, 39
2107, 27
2108, 44
2109, 10
2110, 14
2111, 14
2112, 32
2113, 42
2114, 8
2115, 43
2116, 11
2117, 19
2118, 35
2119, 36
2120, 0
2121, 7
2122, 15
2123, 30
2124, 39
2125, 16
2126, 41
2127, 45
2128, 22
2129, 21
2130, 43
2131, 46
2132, 28
2133, 43
2134, 35
2135, 41
2136, 0
2137, 36
2138, 11
2139, 0
2140, 0
2141, 43
2142, 20
2143, 24
2144, 41
2145, 19
2146, 21
2147, 27
2148, 23
2149, 36
2150, 1
2151, 44
2152, 8
2153, 19
2154, 14
2155, 32
2156, 25
2157, 8
2158, 46
2159, 43
2160, 0
2161, 13
2162, 25
2163, 38
2164, 5
2165, 20
2166, 12
2167, 19
2168, 10
2169, 16
2170, 0
2171, 39
2172, 23
2173, 22
2174, 14
2175, 18
2176, 34
2177, 35
2178, 47
2179, 41
2180, 38
2181, 43
2182, 20
2183, 15
2184, 28
2185, 34
2186, 12
2187, 0
2188, 6
2189, 47
2190, 12
2191, 0
2192, 4
2193, 49
2194, 11
2195, 43
2196, 31
2197, 29
2198, 15
2199, 9
2200, 31
2201, 6
2202, 44
2203, 44
2204, 48
2205, 24
2206, 18
2207, 22
2208, 12
2209, 36
2210, 24
2211, 26
2212, 11
2213, 0
2214, 38
2215, 16
2216, 29
2217, 44
2218, 41
2219, 34
2220, 40
2221, 44
2222, 14
2223, 4
2224, 22
2225, 47
2226, 13
2227, 25
2228, 5
2229, 49
2230, 29
2231, 31
2232, 20
2233, 35
2234, 21
2235, 1
2236, 36
2237, 7
2238, 16
2239, 10
2240, 47
2241, 19
2242, 6
2243, 5
2244, 35
2245, 30
2246, 6
2247, 41
2248, 19
2249, 30
2250, 20
2251, 20
2252, 13
2253, 35
2254, 23
2255, 29
2256, 7
2257, 48
2258, 41
2259, 17
2260, 44
2261, 25
2262, 42
2263, 34
2264, 24
2265, 10
2266, 4
2267, 25
2268, 32
2269, 17
2270, 49
2271, 46
2272, 43
2273, 7
2274, 0
2275, 41
2276, 32
2277, 7
2278, 46
2279, 39
2280, 35
2281, 24
2282, 27
2283, 49
2284, 4
2285, 2
2286, 43
2287, 33
2288, 33
2289, 23
2290, 32
2291, 20
2292, 12
2293, 47
2294, 4
2295, 44
2296, 35
2297, 22
2298, 24
2299, 22
2300, 21
2301, 24
2302, 38
2303, 44
2304, 11
2305, 27
2306, 1
2307, 44
2308, 43
2309, 42
2310, 25
2311, 17
2312, 40
2313, 4
2314, 26
2315, 14
2316, 34
2317, 8
2318, 41
2319, 22
2320, 12
2321, 16
2322, 48
2323, 39
2324, 6
2325, 6
2326, 30
2327, 43
2328, 40
2329, 2
2330, 46
2331, 11
2332, 24
2333, 44
2334, 0
2335, 3
2336, 2
2337, 27
2338, 41
2339, 38
2340, 23
2341, 47
2342, 48
2343, 24
2344, 30
2345, 49
2346, 42
2347, 46
2348, 25
2349, 33
2350, 0
2351, 11
2352, 40
2353, 46
2354, 36
2355, 44
2356, 38
2357, 15
2358, 5
2359, 35
2360, 38
2361, 35
2362, 14
2363, 31
2364, 2
2365, 32
2366, 18
2367, 3
2368, 16
2369, 28
2370, 48
2371, 21
2372, 14
2373, 6
2374, 21
2375, 18
2376, 4
2377, 48
2378, 17
2379, 13
2380, 18
2381, 32
2382, 36
2383, 37
2384, 21
2385, 42
2386, 8
2387, 22
2388, 42
2389, 30
2390, 28
2391, 6
2392, 17
2393, 41
2394, 40
2395, 15
2396, 42
2397, 41
2398, 18
2399, 10
2400, 14
2401, 15
2402, 34
2403, 35
2404, 44
2405, 2
2406, 41
2407, 13
2408, 24
2409, 32
2410, 44
2411, 24
2412, 33
2413, 2
2414, 31
2415, 28
2416, 36
2417, 12
2418, 18
2419, 11
2420, 21
2421, 18
2422, 35
2423, 29
2424, 19
2425, 1
2426, 48
2427, 18
2428, 10
2429, 45
2430, 16
2431, 34
2432, 26
2433, 6
2434, 42
2435, 3
2436, 9
2437, 13
2438, 5
2439, 15
2440, 19
2441, 46
2442, 38
2443, 21
2444, 17
2445, 7
2446, 1
2447, 48
2448, 46
2449, 26
2450, 21
2451, 49
2452, 20
2453, 34
2454, 2
2455, 34
2456, 16
2457, 0
2458, 24
2459, 28
2460, 1
2461, 11
2462, 48
2463, 48
2464, 6
2465, 0
2466, 37
2467, 3
2468, 37
2469, 35
2470, 6
2471, 49
2472, 3
2473, 8
2474, 39
2475, 3
2476, 46
2477, 34
2478, 37
2479, 6
2480, 8
2481, 32
2482, 37
2483, 16
2484, 34
2485, 21
2486, 21
2487, 35
2488, 23
2489, 31
2490, 15
2491, 11
2492, 6
2493, 31
2494, 49
2495, 22
2496, 11
2497, 32
